hero,ability_name,ability_icon,ability_description,source_url,counter,Weaknesses,Counters (prefered Heros)
Angela,SHIELDED STANCE,https://r.res.easebar.com/pic/20250911/89c12b85-cd4c-4d3e-a6b8-b628c6de8eba.png,"Transform Ichors into a shield, gaining Attack Charge when absorbing damage",https://www.marvelrivals.com/20250911/41360_1258873.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, Mister Fantastic - Elastic Strength, Hawkeye - Hypersonic Arrow,",,
Angela,Seraphic Soar,https://r.res.easebar.com/pic/20250911/06ebb164-e0fe-494a-bfe9-58c81de0d369.png,Glide freely through the air. Continuous flight builds Attack Charge,https://www.marvelrivals.com/20250911/41360_1258873.html,"The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Stone Haymaker, Invisible Woman - Psionic Vortex, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Namor - Horn of Proteus, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Hela - Nightsword Thorn, Storm - Omega Hurricane, Storm - Goddess Boost, Hulk - Incredible Leap, Jeff the Land Shark - Aqua Burst, Adam Warlock - Quantum Magic, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Angela,Divine Judgement,https://r.res.easebar.com/pic/20250911/4738a04f-deef-40f5-9e53-51c71b8dcaa7.png,"Dive downward, switch to twin axes and infuse the ground with Ichors to create a Divine Judgement Zone upon impact. Within the zone, gain enhanced Speed and attacks grant Bonus Health to self and nearby allies",https://www.marvelrivals.com/20250911/41360_1258873.html,"Phoenix - Telepathic Illusion, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Angela,Wingblade Ascent,https://r.res.easebar.com/pic/20250911/32ac3b89-8941-4ee9-9b81-fd14fdfff36b.png,"Take to the skies, switching back to Spear of Ichors",https://www.marvelrivals.com/20250911/41360_1258873.html,"Phoenix - Telekinesis Burst,",,
Angela,Assassin's Charge,https://r.res.easebar.com/pic/20250911/dc923ca4-e2a4-4448-92e0-cae6d029e5f1.png,"Enter an accelerated dash state, enemies struck head-on are carried through the air for a short distance",https://www.marvelrivals.com/20250911/41360_1258873.html,"Phoenix - Telepathic Illusion, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Diamond Form, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Unyielding Will, Squirrel Girl - Tail Bounce, Squirrel Girl - Squirrel Blockade,Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Moon Knight - Ancient Ankh, Winter Soldier - Trooper's Fist, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Magik - Stepping Discs, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, Spider-man - Get Over Here!, Hela - Soul Drainer, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - Hide and Seek, The Punisher - Culling Turret, The Punisher - Final Judgement, Luna Snow - Ice Arts, Rocket Raccoon - Jetpack Dash, Thor - Storm Surge, Magneto - Mag-Cannon,","A simple Earthbound will have Angela moving slower than her regular Seraphic Soar speed, and she does not have enough health to be moving that slow. She can't even get on foot with her Divine Judgement.",
Angela,Heven's Retribution,https://r.res.easebar.com/pic/20250911/0240ecc1-d434-46cc-82ba-abdae0c275ef.png,"Wrap your spear in ribbons and hurl it with force. Upon impact, the ribbons bind nearby enemies. Angela can leap to the spear's location, damaging surrounding enemies and creating a Divine Judgement Zone",https://www.marvelrivals.com/20250911/41360_1258873.html,"Blade - Scarlet Shroud, Phoenix - Endsong Inferno, Phoenix - Telepathic Illusion, Ultron - Rage of Ultron, Mister Fantastic - Reflexive Rubber, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dagger Storm, Psylocke - Dance of the Butterfly, Iron Man - Invincible Pulse Cannon, Moon Knight - Hand of Khonshu, Magik - Stepping Discs, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, Spider-man - Spectacular Spin, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!, Jeff the Land Shark - Hide and Seek, The Punisher - Culling Turret, The Punisher - Final Judgement, Luna Snow - Fate of Both Worlds, Rocket Raccoon - Bombard Mode, Peni Parker - Spider-Sweeper, Peni Parker - Bionic Spider-Nest, Peni Parker - Arachno-Mine, Thor - God of Thunder,",,
Angela,Celestial Command,https://r.res.easebar.com/pic/20250911/9761dd6e-a640-43f4-84d0-db6613e412ad.png,"Angela shares fragments of her Ichors with Thor, empowering him to hurl a Thunder Spear that restores Thorforce for each enemy struck. Afterward, Thor can leap to the spear's explosion point, dealing a second wave of damage to all enemies within range",https://www.marvelrivals.com/20250911/41360_1258873.html,,,
Blade,Ancestral Sword,https://r.res.easebar.com/pic/20250808/7fbc426f-d5a0-4566-9d1f-00f79ad25bc3.png,Slash forward with Blade's Ancestral Sword,https://www.marvelrivals.com/20250808/41360_1252733.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Hawkeye - Piercing Arrow, Hawkeye - Blast Arrow, Hawkeye - Ronin Slash,",,
Blade,Hunter's Shotgun,https://r.res.easebar.com/pic/20250808/2b532b79-61a8-4300-98a8-5cbaa4f5a29b.png,Fire at enemies using your Shotgun,https://www.marvelrivals.com/20250808/41360_1252733.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Blade,Scarlet Shroud,https://r.res.easebar.com/pic/20250808/38dda78b-768c-421d-a971-772db41ee3dd.png,"Parry with Ancestral Sword to become Unstoppable for a brief period, reducing damage taken from the front and decreasing the cooldown of Daywalker Dash",https://www.marvelrivals.com/20250808/41360_1252733.html,"Psylocke - Dance of the Butterfly, Hawkeye - Hunter's Sight, Namor - Horn of Proteus?, Scarlet Witch - Reality Erasure, Scarlet Witch - Dark Seal,",,
Blade,Bloodline Awakening,https://r.res.easebar.com/pic/20250808/407381d7-9280-4cfc-9f6e-2dac3d07e0ce.png,"Awaken the Dhampir bloodline, enhancing slash speed during continuous attacks and triggering Whirlwind Slash.If all Whirlwind Slash strikes hit, your Attack Speed will further increase. While under this state, you suffer Reduced Healing, but attacks gain Lifesteal",https://www.marvelrivals.com/20250808/41360_1252733.html,"Blade - Daywalker Dash, Black Widow - Electro-Plasma Explosion, Black Widow - Edge Dancer, Peni Parker - Cyber-Web Snare, Peni Parker - Bionic Spider-Nest, Devil Dinosaur - Savage Predation,","The best way to deal with this ability hands down is with Hulk or Magento Bubbles, Blade will have to break the bubbles before he can start to receive the lifesteal, and by that point he's hopefully lost health from your attacks all while not being able to get significant heal from his allies","Hulk, Magneto,"
Blade,Daywalker Dash,https://r.res.easebar.com/pic/20250808/317a7483-cdd2-4114-9fed-861f7973e7cf.png,"Dash forward. If wielding your gun, shoot at enemies upon impact, applying a Healing Reduction effect. If wielding your sword, deliver a cleaving strike that inflicts Slow",https://www.marvelrivals.com/20250808/41360_1252733.html,"Phoenix - Telepathic Illusion, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Iron Fist - Dragon's Defense, Moon Knight - Ancient Ankh, Magik - Stepping Discs, Star-Lord - Stellar Shift, Rocket Raccoon - Jetpack Dash, Loki - Regeneration Domain, Loki - Doppelganger, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Blade,Thousand-Fold Slash,https://r.res.easebar.com/pic/20250808/76a3bf21-fa7d-46b9-af37-db2c078fda6f.png,"Charge power and swiftly draw the Sword of Dracula, executing a powerful Iaido strike as you dash forward, leaving behind a slashing zone where the sword automatically strikes enemies. Enemies hit suffer Reduced Healing",https://www.marvelrivals.com/20250808/41360_1252733.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telepathic Illusion, Phoenix - Telekinesis Burst, Ultron - Rage of Ultron, Emma Frost - Carbon Crush, Mister Fantastic - Reflexive Rubber, Iron Fist - Dragon's Defense, Psylocke - Dance of the Butterfly, Moon Knight - Hand of Khonshu, Namor - Blessing of the Deep, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Magik - Stepping Discs, Star-Lord - Stellar Shift, Spider-man - Get Over Here!, Luna Snow - Fate of Both Worlds, Rocket Raccoon - C.Y.A., Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark,",,
Blade,ECLIPSE EDGE,https://r.res.easebar.com/pic/20251115/103c790d-0d19-45e9-aad0-3a5ca92c2313.png,"Blessed by Khonshu, Blade gains a new ability. When activated, Blade swings his Ancestral Sword in a powerful slash, dashing forward a short distance. At the end of the dash, he swiftly slashes four times, each strike sending a Darkmoon Blade forward. When a Darkmoon Blade hits an enemy, it bounces to nearby targets",https://www.marvelrivals.com/20250808/41360_1252733.html,,,
Phoenix,Cosmic Flames,https://r.res.easebar.com/pic/20250710/e458821f-fbdc-4505-8407-0eafe85f5a22.png,"Launch a fiery projectile forward, applying 1 Spark to enemies hit. Critical hits apply 2 Sparks. At 3 Sparks, Phoenix triggers a fiery explosion that applies 1 Spark to enemies around and Healing Over Time to self. Sparks from explosions will not stack within a brief period",https://www.marvelrivals.com/20250710/41360_1246363.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash, Star-Lord - Blaster Barrage, Hela - Nightsword Thorn,",,
Phoenix,Telekinesis Burst,https://r.res.easebar.com/pic/20250710/986f26e7-7141-4dc9-90ac-acff1b8c380a.png,"Mark a targeted area with psionic energy, followed by a series of fiery explosions. The first blast Stuns enemies, while the subsequent two explosions inflict Slow. Applies 1 Spark to enemies hit",https://www.marvelrivals.com/20250710/41360_1246363.html,"Blade - Daywalker Dash,",,
Phoenix,Dark Ascent,https://r.res.easebar.com/pic/20250710/7ef4eae3-1354-41eb-ac11-0fefbcd96808.png,"Merge with the Phoenix, entering a state of free flight. Gain a Movement Boost",https://www.marvelrivals.com/20250710/41360_1246363.html,"Phoenix - Telekinesis Burst, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Stone Haymaker, Invisible Woman - Psionic Vortex, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Hawkeye - Hypersonic Arrow, Winter Soldier - Trooper's Fist, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Nightsword Thorn, Hela - Soul Drainer, Hulk - Incredible Leap, Adam Warlock - Quantum Magic, Thor - Lightning Realm, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Phoenix,Telepathic Illusion,https://r.res.easebar.com/pic/20250710/18388d22-1918-4cfe-98e3-7a59f701b1a6.png,"Leave behind an illusion and instantly teleport in the desired direction, followed by detonating the illusion. Enemies hit are applied with 1 Spark",https://www.marvelrivals.com/20250710/41360_1246363.html,"The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Battle Blitz, The Thing - Stone Haymaker, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Iron Fist - Dragon's Defense, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!,",,
Phoenix,Endsong Inferno,https://r.res.easebar.com/pic/20250710/4a733ade-7bcc-4152-b3e7-3dc01bfcdb06.png,"Soar into the sky with the Phoenix and crash down onto a selected area, dealing devastating damage to enemies while creating a shockwave that destroys enemy summons, shields, and any Bonus Health. Enemies hit are applied with 1 Spark",https://www.marvelrivals.com/20250710/41360_1246363.html,"Blade - Scarlet Shroud, Mister Fantastic - Reflexive Rubber, Wolverine - Regenerative Healing Factor, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Namor - Blessing of the Deep, Peni Parker - Arachno-Mine, Star-Lord - Stellar Shift, Magik - Stepping Discs, Jeff the Land Shark - It's Jeff!, Adam Warlock - Soul Bond,",,
Phoenix,Mind's Grace,https://r.res.easebar.com/pic/20250710/89d03be4-06bc-4a67-abb6-f7e95a222760.png,Jean Grey imbues Wolverine with the awe-inspiring Phoenix Force,https://www.marvelrivals.com/20250710/41360_1246363.html,,,
Ultron,ENCEPHALO-RAY,https://r.res.easebar.com/pic/20250529/71627fa8-a6b2-4c24-b4f3-8cf7f0a195d3.png,Unleash a burning energy beam,https://www.marvelrivals.com/20250529/41360_1237549.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Ultron,IMPERATIVE: FIREWALL,https://r.res.easebar.com/pic/20250529/da4eebd7-8dfc-406f-adaf-d02ea613d493.png,"Deploy drones to an ally marked by Imperative: Patch, granting them increased Speed and Damage. Additionally, all allies within range of you and the chosen teammate receive Bonus Health.",https://www.marvelrivals.com/20250529/41360_1237549.html,"Angela - Assassin's Charge, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Ultron,IMPERATIVE: PATCH,https://r.res.easebar.com/pic/20250529/dd94b605-3f0c-4bfc-9fc5-c16ac7b53da2.png,"Command up to 2 giant drones to follow 2 allies, constantly healing allies within its radius, with more healing for the designated allies.",https://www.marvelrivals.com/20250529/41360_1237549.html,,,
Ultron,DYNAMIC FLIGHT,https://r.res.easebar.com/pic/20250529/720ff240-78c6-49fa-92ba-fa695e6b0635.png,Fly quickly in the direction of movement and then enter an Accelerated state,https://www.marvelrivals.com/20250529/41360_1237549.html,"The Thing - Stone Haymaker, The Thing - Yancy Street Charge, The Thing - Embattled Leap, Black Cat - Mento-Fish, The Thing - Battle Blitz, Invisible Woman - Psionic Vortex, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Black Widow - Red Room Rifle, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Star-Lord - Galactic Legend, Scarlet Witch - Chaos Control, Winter Soldier - Trooper's Fist, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Nightsword Thorn, Hela - Soul Drainer,Storm - Omega Hurricane, Storm - Goddess Boost, Hulk - Incredible Leap, Jeff the Land Shark - Aqua Burst, The Punisher - Adjudication, Luna Snow - Light & Dark Ice, Adam Warlock - Quantum Magic, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm,",,
Ultron,RAGE OF ULTRON,https://r.res.easebar.com/pic/20250529/4768132e-a560-432e-aa8b-b7fc01d321d9.png,"Summon Ultron Drones to fire Encephalo-Rays, damaging enemies or healing allies",https://www.marvelrivals.com/20250529/41360_1237549.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Cloak&Dagger - Eternal Bond, Psylocke - Dance of the Butterfly, Star-Lord - Galactic Legend, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,","This ult is rendered useless if you put up a shield around where he was aming negating all damage. It also doesn't hurt you as much as it heals allies, so it's better to make him focus you rather than him healing critical allies in one volley",
Ultron,NANO RAY,https://r.res.easebar.com/pic/20250531/0f93894e-5849-474d-b022-c098ba2647f0.png,"When Iron Man, Ultron and Squirrel Girl team up, Ultron's Encephalo-Ray upgrades to Nano-Ray, firing a beam that pierces through all characters, dealing continuous damage to foes while healing allies; Squirrel Girl gains the Squirrel Missile ability. She directs a squirrel to ride Iron Man's nanotech glove as a homing missile. Upon hit, the squirrel flees just before a fiery explosion!",https://www.marvelrivals.com/20250529/41360_1237549.html,,,
